0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1082
2994
4907
6820
8732
10644
12555
14468
16380
18293
20206
22118
24033
25000
25000
25000
25000
25000
25000
23601
21693
19785
17877
15967
14058
12147
10238
8330
6421
4509
2597
685
0
0
0
0
0
203
8487
18050
25000
25000
25000
25000
25000
25000
20001
10440
1144
0
0
0
0
0
2285
4564
6764
8882
10965
13119
15347
17652
20036
22500
25000
22500
20000
17500
15000
12500
10000
7500
5000
2500
357
0
0
