270
230
220
260
420
560
620
630
580
600
640
660
550
690
590
570
660
550
570
640
600
620
670
610
680
649
600
649
1399
570
580
610
660
649
630
580
540
620
660
510
580
620
580
570
580
630
560
580
560
580
710
590
600
670
630
570
580
560
670
630
600
580
590
580
630
570
670
620
620
670
580
649
600
590
640
699
640
580
620
670
690
590
630
590
630
620
600
580
600
710
670
649
630
560
620
680
620
620
570
560
