230
250
190
260
240
190
220
200
180
649
550
570
560
540
600
610
580
580
570
500
460
649
520
530
570
590
680
540
530
580
600
560
630
530
560
580
580
570
520
520
560
560
560
580
490
550
590
520
600
600
570
590
550
580
520
490
600
550
520
520
520
660
570
500
920
530
680
590
560
570
530
520
1180
570
630
520
490
570
570
520
520
520
600
590
530
460
440
570
560
500
720
510
580
600
520
570
460
570
580
570
